监测时间,地点,SO2监测浓度(μg/m³),NO2监测浓度(μg/m³),PM10监测浓度(μg/m³),PM2.5监测浓度(μg/m³),O3监测浓度(μg/m³),CO监测浓度(mg/m³),温度(℃),湿度(%),近地风速(m/s),风向(°)
2019/11/2,监测点A1,13.826086956521738,77.21739130434783,135.52173913043478,64.04347826086956,121.78260869565217,0.7130434782608696,25.421739130434784,62.88052173913042,1.0826086956521737,
2019/11/3,监测点A1,13.434782608695652,63.34782608695652,116.04347826086956,52.04347826086956,98.47826086956522,0.6565217391304348,25.54347826086956,52.735086956521734,2.630434782608696,
2019/11/4,监测点A1,13.521739130434783,33.34782608695652,97.52173913043478,41.0,138.17391304347825,0.5347826086956521,23.417391304347827,44.694695652173905,3.6999999999999993,
2019/11/5,监测点A1,11.434782608695652,44.130434782608695,95.73913043478261,43.52173913043478,124.43478260869566,0.508695652173913,22.22608695652174,44.0994347826087,3.0521739130434784,
2019/11/6,监测点A1,13.782608695652174,80.04347826086956,104.30434782608695,46.73913043478261,86.69565217391305,0.6086956521739131,22.421739130434784,46.90595652173914,1.6826086956521737,
2019/11/7,监测点A1,13.826086956521738,63.04347826086956,93.47826086956522,41.08695652173913,86.34782608695652,0.5347826086956522,21.97391304347826,47.09378260869566,3.2913043478260873,
2019/11/8,监测点A1,11.043478260869565,40.47826086956522,65.82608695652173,29.565217391304348,100.95652173913044,0.47826086956521746,17.833333333333332,41.85366666666667,3.5,
2019/11/9,监测点A1,11.130434782608695,57.95652173913044,81.3913043478261,38.17391304347826,93.91304347826087,0.5956521739130435,0,0,0,
2019/11/10,监测点A1,14.434782608695652,94.47826086956522,124.78260869565217,60.78260869565217,73.73913043478261,0.8826086956521741,21.830000000000002,46.74130000000001,1.255,
2019/11/11,监测点A1,22.82608695652174,103.95652173913044,135.91304347826087,67.0,84.6086956521739,0.8304347826086957,22.395652173913046,52.76965217391305,1.8391304347826083,
2019/11/12,监测点A1,11.521739130434783,50.73913043478261,83.52173913043478,40.21739130434783,88.65217391304348,0.49565217391304356,22.621739130434786,64.33126086956521,2.117391304347826,
2019/11/13,监测点A1,11.434782608695652,53.56521739130435,117.04347826086956,59.30434782608695,103.1304347826087,0.6260869565217391,23.539130434782606,62.81700000000001,2.1739130434782608,
2019/11/14,监测点A1,13.043478260869565,42.0,80.17391304347827,38.0,103.69565217391305,0.5217391304347827,21.043478260869566,51.07652173913044,3.2304347826086954,
2019/11/15,监测点A1,20.17391304347826,106.65217391304348,156.43478260869566,79.1304347826087,97.52173913043478,0.8608695652173914,22.065217391304348,59.20391304347827,1.4652173913043482,
2019/11/16,监测点A1,11.73913043478261,56.17391304347826,104.21739130434783,45.08695652173913,97.08695652173913,0.5782608695652172,22.321739130434775,63.7801304347826,1.2956521739130438,
2019/11/17,监测点A1,10.91304347826087,53.391304347826086,86.47826086956522,35.17391304347826,85.95652173913044,0.5347826086956522,23.121739130434786,64.66413043478263,1.4000000000000001,
2019/11/18,监测点A1,15.73913043478261,57.69565217391305,113.26086956521739,42.608695652173914,65.08695652173913,0.7521739130434782,21.38260869565218,64.82782608695652,3.556521739130435,
2019/11/19,监测点A1,10.217391304347826,38.869565217391305,47.391304347826086,17.217391304347824,77.82608695652173,0.5565217391304347,17.504347826086956,53.47765217391306,4.013043478260869,
2019/11/20,监测点A1,14.521739130434783,52.17391304347826,77.0,28.26086956521739,74.8695652173913,0.5521739130434782,15.009090909090911,51.40909090909092,2.8454545454545457,
2019/11/21,监测点A1,15.391304347826088,93.8695652173913,110.0,43.130434782608695,57.869565217391305,0.7260869565217393,0,0,0,
2019/11/22,监测点A1,17.565217391304348,109.8695652173913,133.7826086956522,55.91304347826087,51.30434782608695,0.8608695652173912,0,0,0,
2019/11/23,监测点A1,12.73913043478261,90.73913043478261,124.43478260869566,61.391304347826086,99.3913043478261,0.8086956521739129,0,0,0,
2019/11/24,监测点A1,15.173913043478262,93.8695652173913,122.82608695652173,65.47826086956522,91.73913043478261,0.8391304347826087,0,0,0,
2019/11/25,监测点A1,21.0,75.43478260869566,140.3913043478261,72.82608695652173,78.6086956521739,0.8347826086956521,23.907142857142855,47.26978571428572,2.9785714285714286,
2019/11/26,监测点A1,13.304347826086957,60.08695652173913,95.52173913043478,43.869565217391305,54.34782608695652,0.8173913043478261,19.569565217391304,55.83104347826088,2.9173913043478263,
2019/11/27,监测点A1,23.565217391304348,70.6086956521739,117.69565217391305,52.95652173913044,68.3913043478261,0.8304347826086955,21.76521739130435,55.98769565217392,2.326086956521739,
2019/11/28,监测点A1,15.434782608695652,39.391304347826086,58.26086956521739,11.173913043478262,27.652173913043477,0.5826086956521737,15.521739130434783,55.23230434782609,5.113043478260869,
2019/11/29,监测点A1,9.826086956521738,51.52173913043478,55.47826086956522,19.17391304347826,47.52173913043478,0.5565217391304348,15.313043478260866,54.076869565217386,3.3478260869565224,
2019/11/30,监测点A1,13.304347826086957,65.21739130434783,75.91304347826087,32.30434782608695,57.47826086956522,0.6652173913043479,17.747826086956522,56.923739130434775,2.3434782608695652,
2019/12/1,监测点A1,20.47826086956522,68.52173913043478,97.65217391304348,41.391304347826086,52.608695652173914,0.7565217391304349,18.76086956521739,56.071695652173915,3.5608695652173914,
2019/12/2,监测点A1,12.173913043478262,29.0,56.04347826086956,17.695652173913043,52.78260869565217,0.517391304347826,13.208695652173912,50.40556521739131,5.6,
2019/12/3,监测点A1,10.434782608695652,47.0,67.69565217391305,25.869565217391305,72.47826086956522,0.33043478260869563,13.156521739130437,34.782086956521745,4.239130434782608,
2019/12/4,监测点A1,13.130434782608695,66.04347826086956,78.34782608695652,30.695652173913043,59.30434782608695,0.4304347826086957,14.152173913043478,34.1074347826087,3.8130434782608695,
2019/12/5,监测点A1,13.869565217391305,54.69565217391305,69.04347826086956,19.956521739130434,55.608695652173914,0.3260869565217391,14.773913043478263,29.465565217391305,3.9826086956521745,
2019/12/6,监测点A1,14.0,40.608695652173914,80.8695652173913,21.17391304347826,85.08695652173913,0.34347826086956523,14.752173913043478,26.155304347826092,5.421739130434782,
2019/12/7,监测点A1,15.91304347826087,52.0,68.78260869565217,27.26086956521739,74.21739130434783,0.42173913043478256,13.660869565217391,28.94213043478261,4.126086956521739,
2019/12/8,监测点A1,15.26086956521739,64.30434782608695,73.82608695652173,30.82608695652174,60.04347826086956,0.5086956521739132,13.55652173913043,35.08530434782608,2.552173913043479,
2019/12/9,监测点A1,21.695652173913043,104.82608695652173,129.34782608695653,53.17391304347826,22.782608695652176,0.865217391304348,14.726086956521739,44.21295652173914,1.7608695652173914,
2019/12/10,监测点A1,27.82608695652174,114.95652173913044,150.17391304347825,70.26086956521739,43.0,0.8913043478260873,15.734782608695651,44.8853043478261,1.4826086956521736,
2019/12/11,监测点A1,23.130434782608695,129.6086956521739,147.8695652173913,71.0,37.91304347826087,0.9043478260869567,16.760869565217387,47.39704347826086,1.5739130434782609,
2019/12/12,监测点A1,16.869565217391305,125.91304347826087,135.17391304347825,68.73913043478261,46.26086956521739,0.9956521739130434,17.430434782608696,53.20782608695654,1.4391304347826088,
2019/12/13,监测点A1,12.782608695652174,117.08695652173913,159.04347826086956,72.78260869565217,80.95652173913044,1.0086956521739134,18.81304347826087,59.04521739130435,1.182608695652174,
2019/12/14,监测点A1,13.347826086956522,105.08695652173913,130.08695652173913,60.17391304347826,60.82608695652174,0.9695652173913044,19.526086956521734,60.977521739130445,1.191304347826087,
2019/12/15,监测点A1,10.130434782608695,77.65217391304348,95.6086956521739,43.65217391304348,30.17391304347826,0.7434782608695651,18.543478260869566,72.33995652173913,1.4304347826086956,
2019/12/16,监测点A1,12.434782608695652,78.30434782608695,85.78260869565217,36.34782608695652,24.91304347826087,0.7043478260869567,20.882608695652177,70.45513043478262,1.3739130434782607,
2019/12/17,监测点A1,13.043478260869565,92.52173913043478,103.1304347826087,47.65217391304348,44.608695652173914,0.8173913043478261,21.956521739130437,68.77178260869566,1.0043478260869565,
2019/12/18,监测点A1,11.869565217391305,77.91304347826087,85.0,36.43478260869565,34.08695652173913,0.6652173913043478,23.030434782608697,67.44069565217391,1.4521739130434779,
2019/12/19,监测点A1,10.521739130434783,59.608695652173914,99.1304347826087,55.869565217391305,9.043478260869565,1.0173913043478258,14.860869565217389,75.8898260869565,3.556521739130435,
2019/12/20,监测点A1,9.826086956521738,59.130434782608695,57.130434782608695,22.043478260869566,20.82608695652174,1.1086956521739133,14.034782608695656,64.02408695652173,3.7434782608695643,
2019/12/21,监测点A1,9.521739130434783,85.95652173913044,87.43478260869566,33.608695652173914,14.08695652173913,1.0521739130434782,15.308695652173913,65.10095652173914,1.9217391304347828,
2019/12/22,监测点A1,15.91304347826087,74.82608695652173,114.43478260869566,49.608695652173914,17.217391304347824,1.0782608695652176,16.530434782608694,68.57904347826089,2.7695652173913046,
2019/12/23,监测点A1,15.304347826086957,63.91304347826087,101.04347826086956,50.56521739130435,37.04347826086956,1.0391304347826087,18.22608695652174,72.44539130434784,2.1913043478260867,
2019/12/24,监测点A1,11.347826086956522,71.08695652173913,88.0,40.30434782608695,25.52173913043478,0.8217391304347825,19.108695652173914,74.53582608695652,2.026086956521739,
2019/12/25,监测点A1,11.869565217391305,73.6086956521739,104.04347826086956,53.34782608695652,45.69565217391305,1.1217391304347826,18.647826086956524,71.64573913043478,1.6347826086956518,
2019/12/26,监测点A1,11.565217391304348,76.69565217391305,126.78260869565217,58.69565217391305,27.956521739130434,1.1565217391304348,16.869565217391305,75.50191304347827,3.8826086956521744,
2019/12/27,监测点A1,8.391304347826088,50.04347826086956,51.34782608695652,18.608695652173914,40.34782608695652,0.9000000000000002,13.543478260869565,59.53382608695652,3.9,
2019/12/28,监测点A1,11.695652173913043,96.04347826086956,107.73913043478261,49.04347826086956,46.65217391304348,1.0000000000000002,15.039130434782608,57.20713043478261,1.873913043478261,
2019/12/29,监测点A1,18.846153846153847,153.3846153846154,195.91666666666666,98.91666666666667,7.6923076923076925,1.6615384615384616,16.238461538461536,72.09492307692307,1.5307692307692309,
2019/12/30,监测点A1,13.304347826086957,126.21739130434783,186.0,103.1304347826087,48.82608695652174,1.3217391304347825,19.904347826086955,72.58891304347824,1.6173913043478265,
2019/12/31,监测点A1,11.478260869565217,60.56521739130435,100.6086956521739,47.47826086956522,33.130434782608695,0.7391304347826086,18.79565217391304,67.41926086956522,2.78695652173913,
2020/1/1,监测点A1,10.391304347826088,44.91304347826087,83.0,43.43478260869565,33.391304347826086,0.678260869565217,16.73913043478261,66.41521739130435,2.7086956521739127,
2020/1/2,监测点A1,7.043478260869565,59.608695652173914,83.56521739130434,46.26086956521739,35.43478260869565,0.6608695652173913,16.669565217391302,75.66339130434781,1.4695652173913043,
2020/1/3,监测点A1,8.043478260869565,91.0,122.47826086956522,63.65217391304348,43.91304347826087,0.8913043478260869,17.721739130434777,75.16943478260869,1.3136363636363635,
2020/1/4,监测点A1,12.043478260869565,88.0,131.7391304347826,73.65217391304348,64.8695652173913,0.7652173913043478,19.256521739130438,72.12126086956523,1.4260869565217393,
2020/1/5,监测点A1,8.434782608695652,48.130434782608695,81.17391304347827,43.73913043478261,52.95652173913044,0.45217391304347826,18.930434782608696,74.82391304347826,2.373913043478261,
2020/1/6,监测点A1,10.956521739130435,46.78260869565217,60.30434782608695,23.304347826086957,53.26086956521739,0.4304347826086957,21.047826086956526,70.52417391304348,2.056521739130435,
2020/1/7,监测点A1,9.391304347826088,70.8695652173913,77.91304347826087,36.0,63.65217391304348,0.6260869565217392,21.45217391304348,71.55034782608695,1.0217391304347825,
2020/1/8,监测点A1,10.08695652173913,90.21739130434783,102.52173913043478,44.43478260869565,45.608695652173914,0.8130434782608695,20.304347826086957,69.07391304347827,2.1739130434782608,
2020/1/9,监测点A1,14.304347826086957,78.52173913043478,80.52173913043478,29.304347826086957,50.78260869565217,0.6826086956521741,19.208695652173912,66.99252173913044,2.317391304347826,
2020/1/10,监测点A1,14.08695652173913,61.869565217391305,78.21739130434783,34.91304347826087,67.1304347826087,0.7130434782608696,20.06086956521739,72.85382608695652,2.5304347826086953,
2020/1/11,监测点A1,8.478260869565217,39.78260869565217,75.08695652173913,30.26086956521739,55.0,0.6130434782608698,17.55652173913043,73.22043478260869,3.226086956521739,
2020/1/12,监测点A1,8.73913043478261,48.869565217391305,39.52173913043478,11.478260869565217,29.304347826086957,0.791304347826087,11.756521739130434,63.56921739130435,4.308695652173912,
2020/1/13,监测点A1,10.391304347826088,75.04347826086956,67.52173913043478,25.695652173913043,23.652173913043477,0.8565217391304351,14.530434782608697,62.32430434782609,2.413043478260869,
2020/1/14,监测点A1,10.173913043478262,83.69565217391305,108.26086956521739,49.52173913043478,31.0,0.991304347826087,16.791304347826088,71.69891304347827,1.6217391304347828,
2020/1/15,监测点A1,10.217391304347826,44.91304347826087,71.65217391304348,31.217391304347824,49.65217391304348,0.6565217391304348,17.365217391304345,69.6475652173913,2.7478260869565214,
2020/1/16,监测点A1,6.826086956521739,41.47826086956522,77.73913043478261,36.69565217391305,48.78260869565217,0.7,18.53043478260869,72.30239130434781,2.126086956521739,
2020/1/17,监测点A1,6.956521739130435,30.565217391304348,26.26086956521739,8.173913043478262,23.391304347826086,1.0434782608695652,11.478260869565217,68.25847826086955,4.8304347826086955,
2020/1/18,监测点A1,7.130434782608695,38.04347826086956,39.73913043478261,19.043478260869566,38.52173913043478,0.9913043478260868,13.817391304347826,58.38265217391306,3.07391304347826,
2020/1/19,监测点A1,7.086956521739131,34.65217391304348,49.78260869565217,22.217391304347824,18.08695652173913,0.9695652173913042,11.934782608695652,67.19460869565216,4.0086956521739125,
2020/1/20,监测点A1,9.304347826086957,30.565217391304348,36.91304347826087,20.26086956521739,32.21739130434783,0.7826086956521737,13.660869565217391,63.835130434782606,2.6739130434782603,
2020/1/21,监测点A1,9.08695652173913,41.608695652173914,64.73913043478261,38.52173913043478,51.52173913043478,0.8434782608695653,17.356521739130436,67.39795652173915,2.1217391304347823,
2020/1/22,监测点A1,10.73913043478261,25.608695652173914,62.30434782608695,35.21739130434783,79.73913043478261,0.6826086956521736,19.66521739130435,69.41721739130433,1.5565217391304347,
2020/1/23,监测点A1,9.608695652173912,15.347826086956522,44.130434782608695,24.347826086956523,69.69565217391305,0.6304347826086957,22.152173913043477,69.62595652173914,1.6869565217391302,
2020/1/24,监测点A1,7.130434782608695,15.652173913043478,45.26086956521739,24.391304347826086,63.65217391304348,0.5826086956521738,21.56086956521739,73.94904347826089,1.591304347826087,
2020/1/25,监测点A1,6.869565217391305,13.565217391304348,38.26086956521739,24.652173913043477,29.782608695652176,0.8913043478260869,16.382608695652173,79.54491304347826,3.295652173913044,
2020/1/26,监测点A1,4.478260869565218,10.782608695652174,5.913043478260869,3.5217391304347827,31.08695652173913,0.9478260869565218,9.952173913043476,80.25843478260869,5.586956521739131,
2020/1/27,监测点A1,5.6521739130434785,8.782608695652174,11.0,4.6521739130434785,45.608695652173914,0.6608695652173912,8.878260869565215,64.38786956521739,5.534782608695652,
2020/1/28,监测点A1,5.260869565217392,8.26086956521739,14.0,6.782608695652174,58.26086956521739,0.5608695652173912,9.334782608695651,57.183434782608686,4.747826086956523,
2020/1/29,监测点A1,5.0,8.608695652173912,25.434782608695652,15.173913043478262,69.17391304347827,0.5608695652173912,10.821739130434782,51.161695652173925,4.195652173913043,
2020/1/30,监测点A1,5.869565217391305,11.130434782608695,31.91304347826087,22.17391304347826,77.04347826086956,0.4434782608695653,11.839130434782609,43.484086956521736,3.0521739130434784,
2020/1/31,监测点A1,6.913043478260869,21.434782608695652,41.34782608695652,29.304347826086957,69.47826086956522,0.48695652173913057,12.847826086956522,43.191478260869566,1.5434782608695652,
2020/2/1,监测点A1,7.3478260869565215,24.391304347826086,50.78260869565217,35.08695652173913,69.17391304347827,0.5217391304347826,14.347826086956525,58.49247826086957,1.7434782608695654,
2020/2/2,监测点A1,6.695652173913044,20.043478260869566,53.608695652173914,31.26086956521739,79.04347826086956,0.5217391304347825,15.965217391304348,61.973434782608685,1.4739130434782608,
2020/2/3,监测点A1,7.304347826086956,26.26086956521739,62.73913043478261,43.26086956521739,38.391304347826086,0.6913043478260869,14.726086956521739,73.06943478260871,2.343478260869565,
2020/2/4,监测点A1,5.608695652173913,13.130434782608695,7.956521739130435,4.434782608695652,32.608695652173914,0.6608695652173909,12.269565217391303,83.03269565217391,2.9347826086956523,
2020/2/5,监测点A1,5.173913043478261,18.043478260869566,16.391304347826086,9.043478260869565,21.17391304347826,0.7173913043478259,13.704347826086956,80.85713043478263,2.130434782608696,
2020/2/6,监测点A1,9.826086956521738,19.217391304347824,30.47826086956522,14.217391304347826,63.56521739130435,0.5434782608695651,16.152173913043477,74.92556521739131,2.2,
2020/2/7,监测点A1,5.478260869565218,19.73913043478261,31.217391304347824,18.304347826086957,26.565217391304348,0.7,15.673913043478262,80.389,2.0217391304347827,
2020/2/8,监测点A1,4.739130434782608,9.304347826086957,12.217391304347826,6.260869565217392,42.130434782608695,0.6391304347826083,14.956521739130439,68.71452173913043,3.0782608695652165,
2020/2/9,监测点A1,6.043478260869565,9.956521739130435,18.565217391304348,9.652173913043478,53.52173913043478,0.6347826086956518,13.286956521739132,63.016695652173915,3.265217391304347,
2020/2/10,监测点A1,8.434782608695652,15.521739130434783,30.26086956521739,19.782608695652176,37.869565217391305,0.5565217391304348,14.07391304347826,65.49626086956522,1.808695652173913,
2020/2/11,监测点A1,7.608695652173913,38.04347826086956,68.34782608695652,52.869565217391305,24.73913043478261,0.6695652173913041,15.069565217391306,73.68965217391305,1.391304347826087,
2020/2/12,监测点A1,6.043478260869565,29.956521739130434,77.3913043478261,50.08695652173913,29.52173913043478,0.7130434782608696,16.847826086956523,83.36134782608698,1.2391304347826089,
2020/2/13,监测点A1,11.043478260869565,33.82608695652174,46.17391304347826,30.652173913043477,29.91304347826087,0.6043478260869565,18.004347826086953,85.67530434782608,1.8217391304347825,
2020/2/14,监测点A1,10.043478260869565,30.91304347826087,22.434782608695652,12.608695652173912,22.608695652173914,0.48695652173913045,18.83478260869565,90.46217391304349,2.0739130434782607,
2020/2/15,监测点A1,9.652173913043478,18.782608695652176,21.956521739130434,14.478260869565217,34.34782608695652,0.48260869565217385,18.66521739130435,93.0093913043478,3.178260869565217,
2020/2/16,监测点A1,7.869565217391305,9.826086956521738,5.391304347826087,2.130434782608696,42.78260869565217,0.5,8.469565217391304,73.98769565217391,6.465217391304347,
2020/2/17,监测点A1,11.26086956521739,11.0,17.434782608695652,7.130434782608695,63.47826086956522,0.3695652173913043,10.1,52.37934782608696,4.608695652173911,
2020/2/18,监测点A1,9.565217391304348,24.52173913043478,24.17391304347826,10.73913043478261,67.52173913043478,0.25217391304347836,12.40434782608696,42.57226086956522,2.2434782608695647,
2020/2/19,监测点A1,12.478260869565217,51.91304347826087,50.04347826086956,28.782608695652176,51.56521739130435,0.46956521739130447,14.856521739130434,62.06878260869566,1.3304347826086957,
2020/2/20,监测点A1,11.478260869565217,49.34782608695652,48.73913043478261,27.565217391304348,45.43478260869565,0.5217391304347825,17.52173913043478,62.45747826086957,1.4434782608695653,
2020/2/21,监测点A1,11.08695652173913,32.52173913043478,40.608695652173914,21.304347826086957,68.08695652173913,0.42608695652173906,18.891304347826086,59.13547826086958,1.3130434782608695,
2020/2/22,监测点A1,11.173913043478262,44.78260869565217,67.1304347826087,43.17391304347826,73.82608695652173,0.6304347826086957,20.143478260869568,62.59791304347825,1.5391304347826087,
2020/2/23,监测点A1,10.869565217391305,24.652173913043477,51.69565217391305,30.391304347826086,90.1304347826087,0.5,20.295652173913048,64.31404347826087,1.7608695652173916,
2020/2/24,监测点A1,12.608695652173912,20.91304347826087,58.69565217391305,25.130434782608695,82.34782608695652,0.4434782608695653,20.26521739130435,65.88647826086957,1.8956521739130436,
2020/2/25,监测点A1,13.565217391304348,28.695652173913043,53.04347826086956,25.217391304347824,63.0,0.45652173913043476,21.500000000000004,72.3208695652174,1.517391304347826,
2020/2/26,监测点A1,12.782608695652174,24.869565217391305,41.34782608695652,21.565217391304348,64.69565217391305,0.39999999999999997,23.604347826086954,66.53665217391304,1.008695652173913,
2020/2/27,监测点A1,11.652173913043478,27.26086956521739,39.869565217391305,19.434782608695652,48.0,0.4173913043478263,21.75652173913043,73.60039130434782,2.5652173913043477,
2020/2/28,监测点A1,11.521739130434783,27.217391304347824,50.17391304347826,25.52173913043478,80.73913043478261,0.4826086956521739,20.669565217391302,69.18765217391305,1.9956521739130437,
2020/2/29,监测点A1,12.695652173913043,27.91304347826087,46.34782608695652,21.130434782608695,56.26086956521739,0.45217391304347837,22.91304347826087,67.84304347826087,1.5782608695652176,
2020/3/1,监测点A1,11.08695652173913,18.782608695652176,43.869565217391305,22.26086956521739,67.3913043478261,0.4391304347826088,22.991304347826084,69.2805652173913,1.6565217391304345,
2020/3/2,监测点A1,12.043478260869565,29.0,35.391304347826086,21.545454545454547,56.95652173913044,0.5347826086956521,20.16521739130435,70.17326086956523,3.260869565217391,
2020/3/3,监测点A1,12.043478260869565,32.30434782608695,42.26086956521739,15.08695652173913,66.1304347826087,0.5521739130434781,20.208695652173912,71.62560869565218,2.126086956521739,
2020/3/4,监测点A1,9.173913043478262,38.95652173913044,21.0,9.173913043478262,23.91304347826087,0.6347826086956521,15.900000000000002,86.12243478260869,3.021739130434783,
2020/3/5,监测点A1,10.304347826086957,35.17391304347826,26.608695652173914,11.304347826086957,31.82608695652174,0.6782608695652173,15.4,74.1613043478261,2.6173913043478256,
2020/3/6,监测点A1,11.782608695652174,39.56521739130435,54.21739130434783,25.652173913043477,49.82608695652174,0.6217391304347825,17.9,75.99291304347824,2.0434782608695654,
2020/3/7,监测点A1,11.565217391304348,34.52173913043478,71.34782608695652,30.08695652173913,46.73913043478261,0.617391304347826,20.2,81.6648695652174,1.8608695652173912,
2020/3/8,监测点A1,10.826086956521738,26.608695652173914,43.43478260869565,18.391304347826086,41.04347826086956,0.5130434782608695,21.426086956521736,82.50978260869567,3.2565217391304344,
2020/3/9,监测点A1,11.652173913043478,22.26086956521739,34.69565217391305,14.08695652173913,37.26086956521739,0.49999999999999994,23.126086956521732,81.33573913043479,3.334782608695653,
2020/3/10,监测点A1,9.652173913043478,19.956521739130434,31.695652173913043,11.391304347826088,73.26086956521739,0.626086956521739,19.18695652173913,61.60973913043477,4.978260869565217,
2020/3/11,监测点A1,12.043478260869565,42.52173913043478,54.73913043478261,25.347826086956523,60.82608695652174,0.5826086956521737,17.278260869565212,59.16269565217393,2.9956521739130437,
2020/3/12,监测点A1,12.347826086956522,42.0,76.21739130434783,28.0,51.43478260869565,0.6347826086956521,19.752173913043475,79.60865217391306,2.4869565217391303,
2020/3/13,监测点A1,12.478260869565217,38.82608695652174,63.08695652173913,32.130434782608695,28.956521739130434,0.6782608695652175,22.339130434782607,83.73047826086955,2.4695652173913047,
2020/3/14,监测点A1,10.521739130434783,20.869565217391305,42.34782608695652,19.47826086956522,70.3913043478261,0.6565217391304347,18.9304347826087,66.83069565217392,4.047826086956522,
2020/3/15,监测点A1,11.91304347826087,31.91304347826087,75.52173913043478,36.130434782608695,92.3913043478261,0.5608695652173912,18.74782608695652,55.593608695652165,2.626086956521739,
2020/3/16,监测点A1,12.304347826086957,31.130434782608695,69.6086956521739,26.652173913043477,89.82608695652173,0.5260869565217392,19.83478260869565,67.1388695652174,3.0478260869565217,
2020/3/17,监测点A1,14.869565217391305,52.43478260869565,83.47826086956522,30.130434782608695,55.869565217391305,0.526086956521739,19.830434782608695,78.59539130434781,3.3260869565217384,
2020/3/18,监测点A1,12.869565217391305,64.21739130434783,71.82608695652173,35.391304347826086,33.26086956521739,0.6478260869565217,19.482608695652175,83.44278260869564,2.247826086956522,
2020/3/19,监测点A1,12.173913043478262,59.82608695652174,43.78260869565217,25.304347826086957,19.17391304347826,0.6739130434782608,18.569565217391304,88.14482608695651,2.134782608695652,
2020/3/20,监测点A1,12.521739130434783,70.73913043478261,77.69565217391305,45.04347826086956,14.043478260869565,0.782608695652174,19.152173913043477,88.35539130434782,1.5217391304347827,
2020/3/21,监测点A1,12.043478260869565,37.56521739130435,46.34782608695652,26.869565217391305,24.956521739130434,0.6391304347826086,21.94782608695652,87.14813043478262,2.8826086956521744,
2020/3/22,监测点A1,11.956521739130435,29.782608695652176,54.69565217391305,24.956521739130434,43.04347826086956,0.5217391304347826,24.717391304347835,75.7195652173913,2.0652173913043477,
2020/3/23,监测点A1,14.782608695652174,34.0,48.47826086956522,24.0,43.69565217391305,0.5869565217391305,25.504347826086963,72.20252173913042,1.6391304347826092,
2020/3/24,监测点A1,11.782608695652174,25.82608695652174,54.91304347826087,25.695652173913043,74.26086956521739,0.46086956521739136,23.51739130434783,72.45917391304347,2.9608695652173918,
2020/3/25,监测点A1,9.391304347826088,23.782608695652176,52.391304347826086,19.782608695652176,75.3913043478261,0.33478260869565213,23.126086956521732,72.5503043478261,3.1086956521739135,
2020/3/26,监测点A1,9.0,22.391304347826086,50.608695652173914,23.304347826086957,47.869565217391305,0.391304347826087,23.595652173913045,76.6893043478261,3.4478260869565216,
2020/3/27,监测点A1,9.782608695652174,22.869565217391305,44.43478260869565,18.52173913043478,38.52173913043478,0.44782608695652176,23.691304347826087,78.92382608695651,3.1695652173913045,
2020/3/28,监测点A1,9.26086956521739,36.21739130434783,36.95652173913044,15.73913043478261,28.565217391304348,0.5434782608695652,18.956521739130434,80.1761304347826,3.2652173913043483,
2020/3/29,监测点A1,11.304347826086957,47.04347826086956,67.8695652173913,26.608695652173914,16.130434782608695,0.7217391304347827,17.404347826086955,82.62882608695651,2.239130434782608,
2020/3/30,监测点A1,7.826086956521739,32.65217391304348,19.565217391304348,10.130434782608695,7.304347826086956,0.6086956521739129,13.02173913043478,90.79400000000001,3.421739130434782,
2020/3/31,监测点A1,8.347826086956522,29.82608695652174,23.82608695652174,10.434782608695652,4.869565217391305,0.6086956521739129,12.982608695652173,89.40065217391303,3.182608695652174,
2020/4/1,监测点A1,9.173913043478262,35.130434782608695,32.95652173913044,12.434782608695652,5.304347826086956,0.660869565217391,14.517391304347827,82.53047826086957,2.7695652173913046,
2020/4/2,监测点A1,8.91304347826087,42.30434782608695,89.52173913043478,34.869565217391305,5.260869565217392,0.8347826086956524,14.765217391304349,89.55504347826086,2.143478260869565,
2020/4/3,监测点A1,8.826086956521738,39.73913043478261,47.69565217391305,21.782608695652176,4.217391304347826,0.8217391304347829,15.560869565217393,90.57760869565217,2.4956521739130433,
2020/4/4,监测点A1,8.391304347826088,33.130434782608695,24.782608695652176,11.043478260869565,15.173913043478262,0.7739130434782611,16.62608695652174,83.4468695652174,2.8391304347826085,
2020/4/5,监测点A1,7.0,35.82608695652174,21.565217391304348,11.26086956521739,26.304347826086957,0.6260869565217387,13.817391304347826,89.07056521739129,2.88695652173913,
2020/4/6,监测点A1,7.695652173913044,45.34782608695652,24.26086956521739,15.26086956521739,8.565217391304348,0.7130434782608696,13.586956521739127,91.20439130434782,2.4304347826086956,
2020/4/7,监测点A1,11.26086956521739,54.21739130434783,49.95652173913044,23.956521739130434,18.73913043478261,0.7521739130434781,16.36521739130435,76.4235652173913,1.9956521739130437,
2020/4/8,监测点A1,17.26086956521739,81.6086956521739,105.73913043478261,53.34782608695652,41.47826086956522,0.9956521739130436,19.81304347826087,73.12808695652176,1.4565217391304348,
2020/4/9,监测点A1,17.869565217391305,66.91304347826087,94.30434782608695,43.52173913043478,91.6086956521739,0.7130434782608696,22.104347826086954,63.70178260869566,1.6782608695652175,
2020/4/10,监测点A1,14.130434782608695,53.608695652173914,71.34782608695652,28.47826086956522,77.26086956521739,0.5347826086956522,21.83478260869565,62.56191304347826,1.965217391304348,
